Variable Name;.;.;.;Consumption of fixed capital of national economy | individuals | Average | Adults | constant 2015 local currency;Consumption of fixed capital of national economy | individuals | Average | All Ages | constant 2015 local currency;Gross domestic product | individuals | Average | Adults | constant 2015 local currency;Gross domestic product | individuals | Average | All Ages | constant 2015 local currency;Net domestic product | individuals | Average | Adults | constant 2015 local currency;Net domestic product | individuals | Average | All Ages | constant 2015 local currency;Net foreign income | individuals | Average | Adults | constant 2015 local currency;Net foreign income | individuals | Average | All Ages | constant 2015 local currency;National income | individuals | Average | Adults | constant 2015 local currency;National income | individuals | Average | All Ages | constant 2015 local currency;Pre-tax national income  | equal-split adults | Average | Adults | constant 2015 local currency;Consumption of fixed capital of national economy | individuals | Total | All Ages | constant 2015 local currency;Gross domestic product | individuals | Total | All Ages | constant 2015 local currency;Net domestic product | individuals | Total | All Ages | constant 2015 local currency;Net foreign income | individuals | Total | All Ages | constant 2015 local currency;National income | individuals | Total | All Ages | constant 2015 local currency;Population | female | Population | 0 to 4 | population;Population | individuals | Population | 0 to 4 | population;Population | male | Population | 0 to 4 | population;Population | female | Population | 5 to 9 | population;Population | individuals | Population | 5 to 9 | population;Population | male | Population | 5 to 9 | population;Population | female | Population | 10 to 14 | population;Population | individuals | Population | 10 to 14 | population;Population | male | Population | 10 to 14 | population;Population | female | Population | 100+ | population;Population | individuals | Population | 100+ | population;Population | male | Population | 100+ | population;Population | female | Population | 15 to 19 | population;Population | individuals | Population | 15 to 19 | population;Population | male | Population | 15 to 19 | population;Population | female | Population | 20 to 24 | population;Population | individuals | Population | 20 to 24 | population;Population | male | Population | 20 to 24 | population;Population | female | Population | 20 to 29 | population;Population | individuals | Population | 20 to 29 | population;Population | male | Population | 20 to 29 | population;Population | female | Population | 25 to 29 | population;Population | individuals | Population | 25 to 29 | population;Population | male | Population | 25 to 29 | population;Population | female | Population | 30 to 34 | population;Population | individuals | Population | 30 to 34 | population;Population | male | Population | 30 to 34 | population;Population | female | Population | 30 to 39 | population;Population | individuals | Population | 30 to 39 | population;Population | male | Population | 30 to 39 | population;Population | female | Population | 35 to 39 | population;Population | individuals | Population | 35 to 39 | population;Population | male | Population | 35 to 39 | population;Population | female | Population | 40 to 44 | population;Population | individuals | Population | 40 to 44 | population;Population | male | Population | 40 to 44 | population;Population | female | Population | 40 to 49  | population;Population | individuals | Population | 40 to 49  | population;Population | male | Population | 40 to 49  | population;Population | female | Population | 45 to 49 | population;Population | individuals | Population | 45 to 49 | population;Population | male | Population | 45 to 49 | population;Population | female | Population | 50 to 54 | population;Population | individuals | Population | 50 to 54 | population;Population | male | Population | 50 to 54 | population;Population | female | Population | 50 to 59 | population;Population | individuals | Population | 50 to 59 | population;Population | male | Population | 50 to 59 | population;Population | female | Population | 55 to 59 | population;Population | individuals | Population | 55 to 59 | population;Population | male | Population | 55 to 59 | population;Population | female | Population | 60 to 64 | population;Population | individuals | Population | 60 to 64 | population;Population | male | Population | 60 to 64 | population;Population | female | Population | 60 to 69 | population;Population | individuals | Population | 60 to 69 | population;Population | male | Population | 60 to 69 | population;Population | female | Population | 65 to 69 | population;Population | individuals | Population | 65 to 69 | population;Population | male | Population | 65 to 69 | population;Population | female | Population | 70 to 74 | population;Population | individuals | Population | 70 to 74 | population;Population | male | Population | 70 to 74 | population;Population | female | Population | 70 to 79 | population;Population | individuals | Population | 70 to 79 | population;Population | male | Population | 70 to 79 | population;Population | female | Population | 75 to 79 | population;Population | individuals | Population | 75 to 79 | population;Population | male | Population | 75 to 79 | population;Population | female | Population | 80 to 84 | population;Population | individuals | Population | 80 to 84 | population;Population | male | Population | 80 to 84 | population;Population | female | Population | 80 to 89 | population;Population | individuals | Population | 80 to 89 | population;Population | male | Population | 80 to 89 | population;Population | female | Population | 85 to 89 | population;Population | individuals | Population | 85 to 89 | population;Population | male | Population | 85 to 89 | population;Population | female | Population | 90 to 94 | population;Population | individuals | Population | 90 to 94 | population;Population | male | Population | 90 to 94 | population;Population | female | Population | 90 to 99 | population;Population | individuals | Population | 90 to 99 | population;Population | male | Population | 90 to 99 | population;Population | female | Population | 95 to 99 | population;Population | individuals | Population | 95 to 99 | population;Population | male | Population | 95 to 99 | population;Population | female | Population | Children | population;Population | individuals | Population | Children | population;Population | male | Population | Children | population;Population | female | Population | Adults | population;Population | individuals | Population | Adults | population;Population | male | Population | Adults | population;Population | female | Population | 20 to 39 | population;Population | individuals | Population | 20 to 39 | population;Population | male | Population | 20 to 39 | population;Population | female | Population | 40 to 59 | population;Population | individuals | Population | 40 to 59 | population;Population | male | Population | 40 to 59 | population;Population | female | Population | Over 60 | population;Population | individuals | Population | Over 60 | population;Population | male | Population | Over 60 | population;Population | female | Population | 20 to 64 | population;Population | individuals | Population | 20 to 64 | population;Population | male | Population | 20 to 64 | population;Population | female | Population | Over 65 | population;Population | individuals | Population | Over 65 | population;Population | male | Population | Over 65 | population;Population | female | Population | Over 80 | population;Population | individuals | Population | Over 80 | population;Population | male | Population | Over 80 | population;Population | female | Population | All Ages | population;Population | individuals | Population | All Ages | population;Population | male | Population | All Ages | population;Number of tax units - adults | tax unit | Population | Adults | population;Number of tax returns | tax unit | Population | All Ages | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;IN;1966;p0p100;2847.19970703;1396.32751465;42378.8632812;20783.4980469;39531.6679688;19387.171875;;;39531.6679688;19387.171875;39536.6050893;7.09896962048e+11;1.05663913001e+13;9.85649486234e+12;;9.85649486234e+12;39680432.0;81692176.0;42011688.0;33052344.0;68611888.0;35559560.0;29064252.0;60736616.0;31672424.0;;;;23348344.0;48030604.0;24682224.0;19928574.0;40765124.0;20836492.0;38523588.0;;40011860.0;18595016.0;37770464.0;19175368.0;16563580.0;33896380.0;17332756.0;30652104.0;;32855554.0;14088523.0;29611276.0;15522801.0;11924022.0;25436536.0;13512596.0;22094446.0;;25043964.0;10170423.0;21701724.0;11531369.0;8518244.0;17996056.0;9477851.0;15582056.0;;17191724.0;7063812.0;14777669.0;7713873.0;5104774.0;10751628.0;5646873.0;8922629.0;;9693768.0;3817855.0;7864755.0;4046895.0;2207514.0;4502440.0;2294919.0;3594260.0;;3574431.0;1386746.0;2666281.0;1279512.0;;;;;;;;;;;;;;;;;;;125145368.0;259071280.0;133925888.0;120279872.0;249331632.0;129051776.0;69175696.0;142043248.0;72867416.0;37676500.0;79911984.0;42235688.0;13427678.0;27376392.0;13948667.0;111956968.0;232706864.0;120749976.0;8322905.0;16624766.0;8301794.0;910789.0;1591289.0;680468.0;245425248.0;508402912.0;262977664.0;198000000.0;1479203.0;0.0289047919214;;;2.96258807182;6.35912513733;1.77510130405;
;IN;1965;p0p100;2794.48754883;1378.25683594;42639.7578125;21030.1660156;39845.2695312;19651.9101562;;;39845.2695312;19651.9101562;39850.1350519;6.86261993472e+11;1.04713452257e+13;9.78508369101e+12;;9.78508369101e+12;38757300.0;79769952.0;41012652.0;32398922.0;67324208.0;34925280.0;28322020.0;59116956.0;30794936.0;;;;22513848.0;46132108.0;23618260.0;19736924.0;40326424.0;20589496.0;38228824.0;;39603272.0;18491898.0;37505672.0;19013776.0;16261174.0;33373312.0;17112136.0;30060386.0;;32432960.0;13799213.0;29120036.0;15320823.0;11725493.0;25022926.0;13297433.0;21753682.0;;24644076.0;10028189.0;21374832.0;11346643.0;8404097.0;17729322.0;9325225.0;15346690.0;;16918628.0;6942593.0;14535997.0;7593404.0;4977077.0;10490983.0;5513906.0;8747308.0;;9481945.0;3770231.0;7738270.0;3968039.0;2099019.0;4276866.0;2177847.0;3484746.0;;3433611.0;1385727.0;2641491.0;1255764.0;;;;;;;;;;;;;;;;;;;121992096.0;252343216.0;130351136.0;118454312.0;245577040.0;127122736.0;68289208.0;140325440.0;72036232.0;37100372.0;78663080.0;41562704.0;13064730.0;26588530.0;13523800.0;110366656.0;229479504.0;119112840.0;8087653.0;16097547.0;8009894.0;832676.0;1440920.0;608244.0;240446400.0;497920256.0;257473872.0;194400000.0;1551826.0;0.0260848030448;;;2.74872303009;4.76189994812;1.61585462093;
;IN;1964;p0p100;2758.74462891;1365.54626465;45169.9960938;22358.6191406;42411.2539062;20993.0742188;;;42411.2539062;20993.0742188;42416.084236;6.6596339712e+11;1.09040778609e+13;1.02381146604e+13;;1.02381146604e+13;37995224.0;78171496.0;40176196.0;32056928.0;66662612.0;34605732.0;27351728.0;56947816.0;29596142.0;;;;21770674.0;44507304.0;22736536.0;19535812.0;39874792.0;20338888.0;37800388.0;;39127212.0;18264576.0;37053024.0;18788324.0;15906069.0;32772254.0;16866160.0;29403246.0;;31930474.0;13497177.0;28561388.0;15064313.0;11520428.0;24568626.0;13048319.0;21384742.0;;24158912.0;9864314.0;20974816.0;11110593.0;8285219.0;17442668.0;9157498.0;15033625.0;;16561559.0;6748406.0;14152435.0;7404061.0;4872104.0;10258697.0;5386622.0;8532290.0;;9224773.0;3660186.0;7498350.0;3838151.0;2052366.0;4164947.0;2112567.0;3429895.0;;3352999.0;1377529.0;2618001.0;1240432.0;;;;;;;;;;;;;;;;;;;119174552.0;246289232.0;127114608.0;116421792.0;241400896.0;124979168.0;67203632.0;138261456.0;71057688.0;36418368.0;77138544.0;40720472.0;12799786.0;26000880.0;13201012.0;108494104.0;225658704.0;117164776.0;7927682.0;15742184.0;7814390.0;837601.0;1460886.0;623240.0;235596336.0;487690112.0;252093760.0;189600000.0;1559421.2766;0.0238262116909;;;2.55668759346;4.76189994812;1.57744717598;
;IN;1963;p0p100;2704.73461914;1345.18273926;42613.4296875;21193.5195312;39908.6914062;19848.3359375;;;39908.6914062;19848.3359375;39913.4308688;6.42634088448e+11;1.01247793234e+13;9.48214484173e+12;;9.48214484173e+12;37182108.0;76408312.0;39226016.0;31694340.0;66001428.0;34307240.0;26207680.0;54353736.0;28146102.0;;;;21225258.0;43370500.0;22145046.0;19434340.0;39595324.0;20160764.0;37429892.0;;38707864.0;17995550.0;36542896.0;18547102.0;15567980.0;32225412.0;16657434.0;28801170.0;;31471410.0;13233189.0;28046928.0;14813976.0;11348941.0;24180200.0;12831509.0;21057624.0;;23717042.0;9708682.0;20594036.0;10885533.0;8197738.0;17232038.0;9034396.0;14714030.0;;16227412.0;6516292.0;13709227.0;7193016.0;4847650.0;10163868.0;5316265.0;8335681.0;;8982124.0;3488031.0;7153912.0;3665859.0;2077015.0;4177309.0;2100250.0;3390339.0;;3284983.0;1313324.0;2498134.0;1184733.0;;;;;;;;;;;;;;;;;;;116309384.0;240133984.0;123824408.0;114572600.0;237595984.0;123023560.0;66231064.0;136410560.0;70179272.0;35771652.0;75715504.0;39944452.0;12569892.0;25469920.0;12899835.0;106850360.0;222289920.0;115439992.0;7722242.0;15306051.0;7583570.0;843872.0;1476696.0;632728.0;230881984.0;477729952.0;246847968.0;185600000.0;;0.02101928927;;;2.29007601738;4.76189994812;1.43028914928;
;IN;1962;p0p100;2637.10205078;1318.69213867;41195.546875;20599.9765625;38558.4453125;19281.2851562;;;38558.4453125;19281.2851562;38563.0409918;6.17219293184e+11;9.64190483251e+12;9.02468573594e+12;;9.02468573594e+12;36399160.0;74721304.0;38321864.0;31159984.0;64952744.0;33793012.0;25046480.0;51703440.0;26656912.0;;;;20846472.0;42624544.0;21777824.0;19390120.0;39414572.0;20024108.0;37086516.0;;38321120.0;17696396.0;35993716.0;18297012.0;15249377.0;31722112.0;16472827.0;28252132.0;;31043892.0;13002755.0;27573480.0;14571066.0;11203481.0;23841080.0;12637936.0;20767740.0;;23314310.0;9564260.0;20240404.0;10676375.0;8123017.0;17059364.0;8936476.0;14395340.0;;15912041.0;6272323.0;13247750.0;6975565.0;4873728.0;10153836.0;5280146.0;8150957.0;;8747926.0;3277229.0;6745026.0;3467780.0;2150765.0;4274765.0;2123914.0;3352868.0;;3217831.0;1202103.0;2296116.0;1093917.0;;;;;;;;;;;;;;;;;;;113452096.0;234002032.0;120549608.0;112857296.0;234052112.0;121195144.0;65338648.0;134703872.0;69365016.0;35163084.0;74388600.0;39226352.0;12355570.0;24959636.0;12603770.0;105375464.0;219246320.0;113871512.0;7481842.0;14805801.0;7323624.0;851745.0;1489894.0;638013.0;226309392.0;468054144.0;241744752.0;181600000.0;1108070.0;0.020418740809;;;2.24971222878;4.76189994812;1.30205643177;
;IN;1961;p0p100;2564.26660156;1288.68469238;40920.6640625;20564.8789062;38356.3984375;19276.1933594;;;38356.3984375;19276.1933594;38360.8273474;5.91108636672e+11;9.43293412147e+12;8.84182561587e+12;;8.84182561587e+12;35789480.0;73500936.0;37711248.0;30361604.0;63271276.0;32909892.0;24004194.0;49327376.0;25323058.0;;;;20569874.0;42074256.0;21504190.0;19334220.0;39215652.0;19881112.0;36719916.0;;37927304.0;17385696.0;35432104.0;18046192.0;14946312.0;31225864.0;16279692.0;27739744.0;;30611088.0;12793433.0;27124540.0;14331396.0;11067057.0;23511514.0;12444726.0;20501224.0;;22930952.0;9434167.0;19920216.0;10486226.0;8026395.0;16852412.0;8826128.0;14088874.0;;15604853.0;6062479.0;12841072.0;6778725.0;4884985.0;10114578.0;5229599.0;7970873.0;;8513162.0;3085888.0;6369454.0;3283563.0;2215559.0;4355924.0;2140269.0;3295953.0;;3133649.0;1080394.0;2073843.0;993380.0;;;;;;;;;;;;;;;;;;;110725152.0;228173840.0;117448392.0;111166072.0;230517616.0;119351848.0;64459660.0;132998160.0;68538392.0;34590096.0;73125208.0;38535804.0;12116310.0;24394242.0;12277654.0;103934744.0;216237952.0;112303800.0;7231325.0;14279664.0;7048055.0;849484.0;1480443.0;630843.0;221891216.0;458691456.0;236800240.0;177600000.0;1035250.0;0.0197137426585;;;2.19877481461;4.76189994812;1.11331832409;
;IN;1960;p0p100;2487.23608398;1254.77392578;40368.3125;20365.2167969;37881.0742188;19110.4433594;;;37881.0742188;19110.4433594;37885.3162085;5.64224e+11;9.15746167194e+12;8.5932376064e+12;;8.5932376064e+12;35389760.0;72872280.0;37482520.0;29322328.0;60993156.0;31670830.0;23132332.0;47354188.0;24221856.0;;;;20354884.0;41594464.0;21239578.0;19222230.0;38923504.0;19701276.0;36299768.0;;37502980.0;17077540.0;34879244.0;17801706.0;14658046.0;30716028.0;16057981.0;27256624.0;;30152034.0;12598579.0;26692632.0;14094053.0;10928964.0;23167470.0;12238506.0;20249446.0;;22555642.0;9320481.0;19637616.0;10317136.0;7886821.0;16566319.0;8679498.0;13806654.0;;15301721.0;5919833.0;12542056.0;6622223.0;4831930.0;9960690.0;5128760.0;7792825.0;;8273839.0;2960895.0;6105974.0;3145079.0;2222423.0;4335490.0;2113067.0;3204589.0;;3020983.0;982166.0;1890082.0;907916.0;;;;;;;;;;;;;;;;;;;108199304.0;222814096.0;114614784.0;109436680.0;226847776.0;117411112.0;63556396.0;131211408.0;67655016.0;34056096.0;71913464.0;37857364.0;11824185.0;23722912.0;11898727.0;102444424.0;213085568.0;110641144.0;6992255.0;13762222.0;6769967.0;826771.0;1430676.0;603905.0;217635984.0;449661888.0;232025888.0;173600000.0;1013467.0;0.0193743053824;;;2.184725523;4.76189994812;1.34891021252;
;IN;1959;p0p100;2405.28393555;1217.97912598;38324.4140625;19406.5800781;35919.1289062;18188.5996094;;;35919.1289062;18188.5996094;35923.1601518;5.3709062144e+11;8.55769350144e+12;8.02060291277e+12;;8.02060291277e+12;34888532.0;71907072.0;37018512.0;28356840.0;58748252.0;30391448.0;22428292.0;45814792.0;23386408.0;;;;20189806.0;41202412.0;21012512.0;19030352.0;38540080.0;19509584.0;35774608.0;;37104064.0;16744258.0;34338784.0;17594480.0;14368342.0;30199008.0;15830766.0;26776640.0;;29700582.0;12408299.0;26277992.0;13869816.0;10777126.0;22796006.0;12018984.0;19992004.0;;22178142.0;9214878.0;19373972.0;10159159.0;7696015.0;16184024.0;8488065.0;13525346.0;;14984594.0;5829331.0;12325806.0;6496529.0;4693260.0;9664190.0;4970925.0;7602997.0;;8036285.0;2909737.0;5975104.0;3065360.0;2190780.0;4263152.0;2072323.0;3136314.0;;2954208.0;945534.0;1827442.0;881885.0;;;;;;;;;;;;;;;;;;;105863472.0;217672528.0;111808880.0;107680968.0;223296144.0;115615352.0;62551252.0;129355856.0;66804648.0;33517352.0;70679808.0;37162740.0;11612369.0;23260476.0;11647972.0;100761856.0;209699856.0;108938304.0;6919109.0;13596287.0;6677047.0;873058.0;1530589.0;657479.0;213544432.0;440968672.0;227424240.0;170400000.0;898737.0;0.019419176504;;;2.22007775307;;1.41576528549;
;IN;1958;p0p100;2329.9777832;1182.95581055;38151.578125;19369.984375;35821.6015625;18187.0292969;;;35821.6015625;18187.0292969;35825.4361005;5.1174817792e+11;8.37947962163e+12;7.86773154202e+12;;7.86773154202e+12;34582208.0;71371936.0;36789724.0;27164848.0;55993964.0;28829104.0;21875456.0;44665124.0;22789578.0;;;;20103160.0;40933704.0;20830440.0;18772000.0;38045880.0;19273752.0;35178444.0;;36668688.0;16406445.0;33801392.0;17394936.0;14100797.0;29681652.0;15580962.0;26339642.0;;29234794.0;12238845.0;25892560.0;13653833.0;10620588.0;22408048.0;11787550.0;19753730.0;;21819078.0;9133143.0;19164612.0;10031528.0;7449838.0;15706044.0;8256268.0;13272587.0;;14682641.0;5822749.0;12249080.0;6426373.0;4469167.0;9219935.0;4750767.0;7425325.0;;7808921.0;2956158.0;6014328.0;3058154.0;2079579.0;4051672.0;1972050.0;3031438.0;;2863594.0;951859.0;1843427.0;891544.0;;;;;;;;;;;;;;;;;;;103725672.0;212964720.0;109238840.0;105885176.0;219636512.0;113751528.0;61518084.0;127421488.0;65903484.0;33026316.0;69527784.0;36501720.0;11340777.0;22687242.0;11346333.0;99013568.0;206169200.0;107155968.0;6871610.0;13467308.0;6595566.0;884014.0;1557881.0;673818.0;209610864.0;432601248.0;222990368.0;167200000.0;837132.0;0.0195152051747;;;2.26076006889;;1.49963927269;
;IN;1957;p0p100;2261.43115234;1150.52294922;36044.65625;18338.0351562;33783.2265625;17187.5136719;;;33783.2265625;17187.5136719;33786.8778684;4.88444755968e+11;7.7852573696e+12;7.29681284301e+12;;7.29681284301e+12;34243812.0;70750280.0;36506472.0;25953664.0;53235972.0;27282302.0;21459576.0;43824992.0;22365408.0;;;;20061360.0;40741056.0;20679682.0;18469508.0;37484248.0;19014728.0;34546936.0;;36216268.0;16077430.0;33278970.0;17201544.0;13860949.0;29185492.0;15324553.0;25949894.0;;28772346.0;12088946.0;25536724.0;13447792.0;10469760.0;22029728.0;11559975.0;19530006.0;;21482436.0;9060245.0;18982700.0;9922461.0;7182887.0;15192350.0;8009471.0;13047945.0;;14398130.0;5865058.0;12253715.0;6388659.0;4200248.0;8698315.0;4498067.0;7266892.0;;7598604.0;3066644.0;6167184.0;3100537.0;1909245.0;3735443.0;1826195.0;2901912.0;;2757061.0;992667.0;1923536.0;930866.0;;;;;;;;;;;;;;;;;;;101718416.0;208552304.0;106833856.0;104107584.0;215989216.0;111881648.0;60496832.0;125485440.0;64988616.0;32577950.0;68458496.0;35880568.0;11032805.0;22045290.0;11012470.0;97275032.0;202642240.0;105367248.0;6832557.0;13346974.0;6514403.0;864001.0;1520811.0;656805.0;205826000.0;424541504.0;218715520.0;163600000.0;783978.142077;0.0187387112528;;;2.22122311592;;1.56335771084;
;IN;1956;p0p100;2200.25927734;1122.87634277;37005.234375;18885.1855469;34804.9765625;17762.3085938;;;34804.9765625;17762.3085938;34808.4740463;4.67982843904e+11;7.87080649114e+12;7.40282387661e+12;;7.40282387661e+12;33585488.0;69369728.0;35784224.0;24886248.0;50863192.0;25976996.0;21176250.0;43242684.0;22066484.0;;;;20033872.0;40601496.0;20567712.0;18176932.0;36966832.0;18789960.0;33961024.0;;35815304.0;15784091.0;32809470.0;17025344.0;13662339.0;28759998.0;15097587.0;25625370.0;;28360338.0;11963030.0;25225852.0;13262751.0;10348208.0;21719100.0;11370844.0;19322096.0;;21187542.0;8973887.0;18790620.0;9816697.0;6961999.0;14762636.0;7800586.0;12850305.0;;14141616.0;5888306.0;12229347.0;6341030.0;3972507.0;8251030.0;4278515.0;7138002.0;;7417055.0;3165495.0;6304007.0;3138540.0;1739487.0;3421016.0;1681549.0;2777051.0;;2655121.0;1037564.0;2011121.0;973572.0;;;;;;;;;;;;;;;;;;;99681856.0;204077104.0;104395416.0;102498744.0;212694400.0;110195488.0;59586392.0;123762152.0;64175644.0;32172400.0;67501704.0;35329156.0;10739949.0;21430548.0;10690686.0;95731296.0;199514880.0;103783312.0;6767442.0;13179518.0;6412171.0;824896.0;1443374.0;618510.0;202180592.0;416771488.0;214590912.0;160400000.0;624780.0;0.0179151669145;;;2.19772672653;;1.43227362633;
;IN;1955;p0p100;2132.35009766;1094.8425293;35394.9882812;18173.3457031;33262.6367188;17078.5039062;;;33262.6367188;17078.5039062;33265.9532453;4.48097353728e+11;7.43799049421e+12;6.98989307494e+12;;6.98989307494e+12;32328708.0;66579120.0;34250416.0;24051996.0;49070408.0;25018412.0;21045592.0;42953604.0;21908012.0;;;;20016580.0;40534584.0;20518006.0;17942656.0;36596844.0;18654188.0;33497778.0;;35545204.0;15555123.0;32446140.0;16891016.0;13522382.0;28459082.0;14936700.0;25394650.0;;28055346.0;11872268.0;24990914.0;13118646.0;10277450.0;21530116.0;11252665.0;19142960.0;;20965160.0;8865511.0;18578008.0;9712496.0;6837673.0;14509889.0;7672216.0;12685291.0;;13930191.0;5847618.0;12105593.0;6257975.0;3851082.0;7995035.0;4143953.0;7045513.0;;7273925.0;3194431.0;6324403.0;3129972.0;1620475.0;3200239.0;1579764.0;2681360.0;;2575567.0;1060885.0;2056688.0;995803.0;;;;;;;;;;;;;;;;;;;97442872.0;199137712.0;101694840.0;101225680.0;210142480.0;108916800.0;58892428.0;122492976.0;63600552.0;31828252.0;66723600.0;34895352.0;10505003.0;20925894.0;10420891.0;94571768.0;197211632.0;102639856.0;6653921.0;12930859.0;6276938.0;778130.0;1349529.0;571399.0;198668560.0;409280192.0;210611648.0;157200000.0;539113.0;0.0158415101469;;;2.0101351738;;1.31478238106;
;IN;1954;p0p100;2072.35571289;1065.90710449;35118.3007812;18062.9433594;33045.9414062;16997.0351562;;;33045.9414062;16997.0351562;33049.0981993;4.28564938752e+11;7.2624939991e+12;6.83392892928e+12;;6.83392892928e+12;31476540.0;64696352.0;33219822.0;23511652.0;47877864.0;24366268.0;20894458.0;42570820.0;21676408.0;;;;19819580.0;40120032.0;20300520.0;17600552.0;36031220.0;18430692.0;32858434.0;;35089872.0;15257884.0;31917120.0;16659182.0;13325113.0;28030480.0;14705307.0;25039790.0;;27596010.0;11714677.0;24605430.0;12890702.0;10168815.0;21258884.0;11090036.0;18825706.0;;20592814.0;8656890.0;18159704.0;9502779.0;6752916.0;14294341.0;7541385.0;12439857.0;;13613112.0;5686941.0;11758673.0;6071727.0;3805385.0;7867460.0;4062071.0;6940366.0;;7120093.0;3134981.0;6192975.0;3058022.0;1567105.0;3111218.0;1544123.0;2666802.0;;2581461.0;1099697.0;2137021.0;1037338.0;;;;;;;;;;;;;;;;;;;95702224.0;195265056.0;99563016.0;99585792.0;206800848.0;107214880.0;57898228.0;120584248.0;62685884.0;31265562.0;65471600.0;34205924.0;10422001.0;20744998.0;10323071.0;92969168.0;193923312.0;100953880.0;6616616.0;12877539.0;6261000.0;814833.0;1436325.0;621517.0;195288016.0;402065920.0;206777888.0;154400000.0;494328.0;0.0149790355936;;;1.92794370651;;1.25914263725;
;IN;1953;p0p100;2006.57287598;1034.93493652;34219.6171875;17649.5351562;32213.0429688;16614.5996094;;;32213.0429688;16614.5996094;32216.0134499;4.08941821952e+11;6.97399666278e+12;6.56505464422e+12;;6.56505464422e+12;30525510.0;62505304.0;31979828.0;23009844.0;46847520.0;23837728.0;20819980.0;42323104.0;21503180.0;;;;19580192.0;39660620.0;20080494.0;17278592.0;35535684.0;18257096.0;32282368.0;;34692816.0;15003776.0;31439558.0;16435723.0;13167586.0;27676768.0;14509120.0;24734682.0;;27181832.0;11567095.0;24239852.0;12672713.0;10099837.0;21079456.0;10979587.0;18496970.0;;20244470.0;8397133.0;17662056.0;9264883.0;6773291.0;14262700.0;7489374.0;12202442.0;;13310609.0;5429151.0;11250393.0;5821235.0;3888668.0;7971164.0;4082499.0;6862407.0;;6993228.0;2973739.0;5884445.0;2910729.0;1586011.0;3159504.0;1573506.0;2699137.0;;2624278.0;1113126.0;2163886.0;1050772.0;;;;;;;;;;;;;;;;;;;93935520.0;191336544.0;97401232.0;98106496.0;203801136.0;105694448.0;57017048.0;118891864.0;61874652.0;30699412.0;64254604.0;33555080.0;10390033.0;20654674.0;10264716.0;91605128.0;191117648.0;99512224.0;6501365.0;12683510.0;6182217.0;828489.0;1475675.0;647210.0;192042016.0;395137696.0;203095664.0;151600000.0;465494.0;0.0188856627792;;;2.45572733879;;1.62701332569;
;IN;1952;p0p100;1936.57275391;1003.17456055;32590.1269531;16882.1875;30653.5546875;15879.0146484;;;30653.5546875;15879.0146484;30656.3341116;3.89749112832e+11;6.5589959721e+12;6.16924708864e+12;;6.16924708864e+12;29368396.0;59805992.0;30437552.0;22587128.0;46007064.0;23419896.0;20820288.0;42232892.0;21412558.0;;;;19324518.0;39212664.0;19888100.0;16991122.0;35124884.0;18133776.0;31790870.0;;34371208.0;14799747.0;31037130.0;16237432.0;13050878.0;27404678.0;14353846.0;24492878.0;;26837918.0;11442001.0;23926040.0;12484071.0;10054959.0;20965074.0;10910138.0;18182490.0;;19940982.0;8127532.0;17158340.0;9030845.0;6856201.0;14345139.0;7488958.0;11983572.0;;13035686.0;5127371.0;10674088.0;5546728.0;4055569.0;8228017.0;4172438.0;6800137.0;;6887574.0;2744568.0;5459718.0;2715136.0;1662302.0;3316598.0;1654288.0;2765450.0;;2693298.0;1103148.0;2142169.0;1039010.0;;;;;;;;;;;;;;;;;;;92100328.0;187258608.0;95158112.0;96838368.0;201257152.0;104418952.0;56283748.0;117492736.0;61209124.0;30166062.0;63142640.0;32976668.0;10388557.0;20621776.0;10233159.0;90505384.0;188863392.0;98358232.0;6332988.0;12393759.0;6060721.0;822970.0;1475274.0;652287.0;188938704.0;388515744.0;199577056.0;148800000.0;;0.0173639580607;;;2.28706693649;;1.64774405956;
