Variable Name;.;.;.;Consumption of fixed capital of national economy | individuals | Average | Adults | constant 2015 local currency;Consumption of fixed capital of national economy | individuals | Average | All Ages | constant 2015 local currency;Gross domestic product | individuals | Average | Adults | constant 2015 local currency;Gross domestic product | individuals | Average | All Ages | constant 2015 local currency;Net domestic product | individuals | Average | Adults | constant 2015 local currency;Net domestic product | individuals | Average | All Ages | constant 2015 local currency;Net foreign income | individuals | Average | Adults | constant 2015 local currency;Net foreign income | individuals | Average | All Ages | constant 2015 local currency;National income | individuals | Average | Adults | constant 2015 local currency;National income | individuals | Average | All Ages | constant 2015 local currency;Pre-tax national income  | individuals | Average | Adults | constant 2015 local currency;Consumption of fixed capital of national economy | individuals | Total | All Ages | constant 2015 local currency;Gross domestic product | individuals | Total | All Ages | constant 2015 local currency;Net domestic product | individuals | Total | All Ages | constant 2015 local currency;Net foreign income | individuals | Total | All Ages | constant 2015 local currency;National income | individuals | Total | All Ages | constant 2015 local currency;Pre-tax national income  | individuals | Total | All Ages | constant 2015 local currency;Population | female | Population | 0 to 4 | population;Population | individuals | Population | 0 to 4 | population;Population | male | Population | 0 to 4 | population;Population | female | Population | 5 to 9 | population;Population | individuals | Population | 5 to 9 | population;Population | male | Population | 5 to 9 | population;Population | female | Population | 10 to 14 | population;Population | individuals | Population | 10 to 14 | population;Population | male | Population | 10 to 14 | population;Population | female | Population | 100+ | population;Population | individuals | Population | 100+ | population;Population | male | Population | 100+ | population;Population | female | Population | 15 to 19 | population;Population | individuals | Population | 15 to 19 | population;Population | male | Population | 15 to 19 | population;Population | female | Population | 20 to 24 | population;Population | individuals | Population | 20 to 24 | population;Population | male | Population | 20 to 24 | population;Population | female | Population | 20 to 29 | population;Population | individuals | Population | 20 to 29 | population;Population | male | Population | 20 to 29 | population;Population | female | Population | 25 to 29 | population;Population | individuals | Population | 25 to 29 | population;Population | male | Population | 25 to 29 | population;Population | female | Population | 30 to 34 | population;Population | individuals | Population | 30 to 34 | population;Population | male | Population | 30 to 34 | population;Population | female | Population | 30 to 39 | population;Population | individuals | Population | 30 to 39 | population;Population | male | Population | 30 to 39 | population;Population | female | Population | 35 to 39 | population;Population | individuals | Population | 35 to 39 | population;Population | male | Population | 35 to 39 | population;Population | female | Population | 40 to 44 | population;Population | individuals | Population | 40 to 44 | population;Population | male | Population | 40 to 44 | population;Population | female | Population | 40 to 49  | population;Population | individuals | Population | 40 to 49  | population;Population | male | Population | 40 to 49  | population;Population | female | Population | 45 to 49 | population;Population | individuals | Population | 45 to 49 | population;Population | male | Population | 45 to 49 | population;Population | female | Population | 50 to 54 | population;Population | individuals | Population | 50 to 54 | population;Population | male | Population | 50 to 54 | population;Population | female | Population | 50 to 59 | population;Population | individuals | Population | 50 to 59 | population;Population | male | Population | 50 to 59 | population;Population | female | Population | 55 to 59 | population;Population | individuals | Population | 55 to 59 | population;Population | male | Population | 55 to 59 | population;Population | female | Population | 60 to 64 | population;Population | individuals | Population | 60 to 64 | population;Population | male | Population | 60 to 64 | population;Population | female | Population | 60 to 69 | population;Population | individuals | Population | 60 to 69 | population;Population | male | Population | 60 to 69 | population;Population | female | Population | 65 to 69 | population;Population | individuals | Population | 65 to 69 | population;Population | male | Population | 65 to 69 | population;Population | female | Population | 70 to 74 | population;Population | individuals | Population | 70 to 74 | population;Population | male | Population | 70 to 74 | population;Population | female | Population | 70 to 79 | population;Population | individuals | Population | 70 to 79 | population;Population | male | Population | 70 to 79 | population;Population | female | Population | 75 to 79 | population;Population | individuals | Population | 75 to 79 | population;Population | male | Population | 75 to 79 | population;Population | female | Population | 80 to 84 | population;Population | individuals | Population | 80 to 84 | population;Population | male | Population | 80 to 84 | population;Population | female | Population | 80 to 89 | population;Population | individuals | Population | 80 to 89 | population;Population | male | Population | 80 to 89 | population;Population | female | Population | 85 to 89 | population;Population | individuals | Population | 85 to 89 | population;Population | male | Population | 85 to 89 | population;Population | female | Population | 90 to 94 | population;Population | individuals | Population | 90 to 94 | population;Population | male | Population | 90 to 94 | population;Population | female | Population | 90 to 99 | population;Population | individuals | Population | 90 to 99 | population;Population | male | Population | 90 to 99 | population;Population | female | Population | 95 to 99 | population;Population | individuals | Population | 95 to 99 | population;Population | male | Population | 95 to 99 | population;Population | female | Population | Children | population;Population | individuals | Population | Children | population;Population | male | Population | Children | population;Population | female | Population | Adults | population;Population | individuals | Population | Adults | population;Population | male | Population | Adults | population;Population | female | Population | 20 to 39 | population;Population | individuals | Population | 20 to 39 | population;Population | male | Population | 20 to 39 | population;Population | female | Population | 40 to 59 | population;Population | individuals | Population | 40 to 59 | population;Population | male | Population | 40 to 59 | population;Population | female | Population | Over 60 | population;Population | individuals | Population | Over 60 | population;Population | male | Population | Over 60 | population;Population | female | Population | 20 to 64 | population;Population | individuals | Population | 20 to 64 | population;Population | male | Population | 20 to 64 | population;Population | female | Population | Over 65 | population;Population | individuals | Population | Over 65 | population;Population | male | Population | Over 65 | population;Population | female | Population | Over 80 | population;Population | individuals | Population | Over 80 | population;Population | male | Population | Over 80 | population;Population | female | Population | All Ages | population;Population | individuals | Population | All Ages | population;Population | male | Population | All Ages | population;Number of tax units - adults | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;HU;1966;p0p100;243474.5625;187368.953125;1686937.5;1298204.25;1443462.875;1110835.25;;;1368689.875;1053292.75;1368689.875;1.90479282995e+12;1.31975442596e+13;1.12927514296e+13;;1.07077739479e+13;10707864.6759;224935.0;463617.0;238689.0;281936.0;579522.0;297594.0;338709.0;694620.0;355920.0;;;;296647.0;604866.0;308226.0;417163.0;844627.0;427473.0;802552.0;;794187.0;385389.0;752101.0;366714.0;397853.0;779619.0;381770.0;808818.0;;776808.0;410965.0;806000.0;395039.0;474116.0;905540.0;431420.0;738318.0;;666122.0;264202.0;498906.0;234702.0;382739.0;719856.0;337109.0;760401.0;;668426.0;377661.0;708984.0;331317.0;324604.0;608013.0;283403.0;601399.0;;502018.0;276795.0;495421.0;218615.0;196303.0;331801.0;135486.0;324890.0;;218544.0;128586.0;211653.0;83058.0;;;;;;;;;;;;;;;;;;;1694643.0;2342625.0;1780994.0;4135528.0;7823375.0;3687801.0;1611370.0;3182347.0;1570995.0;1498719.0;2833286.0;1334548.0;1025439.0;1807742.0;782257.0;3434694.0;5984324.0;3188947.0;700834.0;1199729.0;498854.0;99150.0;160855.0;61695.0;5830171.0;10166000.0;5468794.0;7823375.0;0.0179918986;;;13.9042663574;;7.9949502945;
;HU;1965;p0p100;228732.9375;174793.984375;1560213.75;1192290.0;1331480.75;1017495.9375;;;1262324.75;964648.0625;;1.77241102746e+12;1.20898201846e+13;1.0317409026e+13;;9.78153111552e+12;;232898.0;479762.0;246864.0;299585.0;615240.0;315655.0;343458.0;703542.0;360084.0;;;;291120.0;592633.0;301512.0;413859.0;834284.0;420427.0;795561.0;;779859.0;381702.0;741132.0;359432.0;402068.0;789786.0;387717.0;821071.0;;787595.0;419004.0;818882.0;399878.0;459853.0;875258.0;415407.0;706021.0;;633493.0;246167.0;464253.0;218086.0;411045.0;774252.0;363206.0;777142.0;;686544.0;366097.0;689435.0;323338.0;320495.0;600940.0;280445.0;591894.0;;492110.0;271399.0;483063.0;211665.0;189235.0;318844.0;129609.0;315426.0;;212212.0;126191.0;208792.0;82603.0;;;;;;;;;;;;;;;;;;;1706293.0;2391177.0;1789708.0;4099305.0;7748823.0;3649522.0;1616632.0;3184084.0;1567454.0;1483163.0;2803198.0;1320036.0;999510.0;1761542.0;762032.0;3420290.0;5958453.0;3167935.0;679015.0;1160602.0;481587.0;92190.0;149902.0;57709.0;5805597.0;10140000.0;5439230.0;7748823.0;0.0177824814;;;14.1404600143;;7.9706277847;
;HU;1964;p0p100;217475.265625;165086.734375;1595029.5;1210796.0;1377554.25;1045709.3125;;;1306855.0;992041.1875;1306855.0;1.66869663744e+12;1.22387263652e+13;1.05700298588e+13;;1.00275522109e+13;10027656.0959;240695.0;495549.0;254852.0;318366.0;653186.0;334816.0;341706.0;699024.0;357315.0;;;;288933.0;587200.0;298264.0;408701.0;818190.0;409486.0;790452.0;;767576.0;381751.0;739841.0;358090.0;405443.0;797390.0;391947.0;837530.0;;800178.0;432087.0;840320.0;408232.0;427227.0;810905.0;383680.0;681324.0;;608289.0;254097.0;478703.0;224609.0;423655.0;798814.0;375163.0;780443.0;;692175.0;356788.0;673797.0;317011.0;315331.0;589921.0;274589.0;577582.0;;476446.0;262251.0;464101.0;201857.0;181916.0;306324.0;124413.0;304951.0;;206448.0;123035.0;205064.0;82035.0;;;;;;;;;;;;;;;;;;;1719515.0;2434959.0;1799800.0;4063124.0;7673041.0;3609949.0;1627981.0;3195740.0;1567754.0;1461766.0;2762219.0;1300464.0;973377.0;1715082.0;741731.0;3405079.0;5928159.0;3142807.0;658045.0;1125161.0;467141.0;90844.0;149673.0;58837.0;5782639.0;10108000.0;5409749.0;7673041.0;0.0176603254;;;14.3120164871;;8.4602661133;
;HU;1963;p0p100;207186.640625;156248.5;1538563.5;1160298.0;1331376.875;1004049.5;;;1263180.5;952619.625;;1.57404744909e+12;1.1688842625e+13;1.01147947827e+13;;9.59669023539e+12;;251155.0;516553.0;265386.0;337033.0;690714.0;353667.0;333123.0;680362.0;347227.0;;;;290330.0;589127.0;298788.0;400920.0;795121.0;394192.0;786283.0;;757001.0;385363.0;748176.0;362809.0;406810.0;800250.0;393434.0;858595.0;;814814.0;451784.0;873162.0;421380.0;373613.0;707677.0;334071.0;664003.0;;590726.0;290391.0;547042.0;256655.0;420004.0;792863.0;372865.0;770160.0;;686519.0;350156.0;663806.0;313654.0;311246.0;579431.0;268194.0;562851.0;;459366.0;251605.0;442763.0;191172.0;177153.0;298975.0;121838.0;297248.0;;203146.0;120095.0;201393.0;81308.0;;;;;;;;;;;;;;;;;;;1734751.0;2476756.0;1811244.0;4027250.0;7597244.0;3570057.0;1644878.0;3216709.0;1571815.0;1434164.0;2711387.0;1277246.0;948208.0;1669147.0;720996.0;3390287.0;5896535.0;3117254.0;636962.0;1089717.0;452803.0;88110.0;146586.0;58484.0;5762001.0;10074000.0;5381301.0;7597244.0;0.0175905265;;;14.4901666641;;8.6610422134;
;HU;1962;p0p100;195833.859375;146798.546875;1465516.5;1098562.25;1269682.625;951763.6875;;;1204724.0;903070.25;1204724.0;1.47561893069e+12;1.10427478426e+13;9.5671287808e+12;;9.07766189261e+12;9077494.90496;265814.0;546046.0;280215.0;351272.0;719112.0;367820.0;321903.0;656325.0;334406.0;;;;294028.0;595462.0;301422.0;392745.0;770924.0;378174.0;784624.0;;750230.0;391879.0;763939.0;372056.0;408720.0;803277.0;394552.0;879840.0;;828357.0;471120.0;904922.0;433805.0;313311.0;592514.0;279209.0;656479.0;;583009.0;343168.0;646960.0;303800.0;405875.0;767502.0;361635.0;752030.0;;674438.0;346155.0;658955.0;312803.0;308010.0;569621.0;261623.0;548794.0;;442314.0;240784.0;421451.0;180691.0;174712.0;296214.0;121522.0;292121.0;;202002.0;117409.0;197874.0;80480.0;;;;;;;;;;;;;;;;;;;1752648.0;2516945.0;1824922.0;3997993.0;7535055.0;3537163.0;1664465.0;3243062.0;1578587.0;1408509.0;2665931.0;1257447.0;925020.0;1626063.0;701129.0;3380983.0;5866390.0;3097657.0;617010.0;1056442.0;439506.0;84105.0;140903.0;56813.0;5750641.0;10052000.0;5362085.0;7535055.0;0.0176952314;;;14.7533102036;;8.1647443771;
;HU;1961;p0p100;182927.390625;136746.84375;1406436.0;1051377.25;1223508.75;914630.375;;;1161168.875;868028.4375;1161168.875;1.36842562765e+12;1.05211316142e+13;9.15270637978e+12;;8.68636059238e+12;8686833.2932;283253.0;581251.0;297983.0;354148.0;724351.0;370186.0;308526.0;628097.0;319556.0;;;;293537.0;592597.0;299047.0;386511.0;752321.0;365807.0;785215.0;;747626.0;398704.0;780526.0;381818.0;413860.0;811719.0;397854.0;891400.0;;833130.0;477540.0;912812.0;435276.0;267928.0;505995.0;238071.0;659160.0;;585440.0;391232.0;738593.0;347369.0;390422.0;740311.0;349895.0;733301.0;;661852.0;342879.0;654831.0;311958.0;304038.0;558527.0;254500.0;535231.0;;426131.0;231192.0;402805.0;171631.0;173214.0;295230.0;122034.0;287960.0;;201567.0;114746.0;194271.0;79534.0;;;;;;;;;;;;;;;;;;;1771374.0;2526296.0;1838985.0;3971113.0;7480704.0;3509675.0;1676616.0;3257377.0;1580756.0;1392461.0;2639730.0;1247293.0;902037.0;1583598.0;681626.0;3373115.0;5838297.0;3082549.0;597998.0;1025071.0;427126.0;78846.0;132765.0;53928.0;5742487.0;10007000.0;5348659.0;7480704.0;0.0176079739;;;14.8757705688;;7.1952366829;
;HU;1960;p0p100;168122.453125;125430.914062;1343052.125;1002009.25;1174929.75;876578.375;;;1115399.375;832164.625;1115399.375;1.24941736346e+12;9.98101431091e+12;8.7315972096e+12;;8.28919198515e+12;8289034.10649;306257.0;627959.0;321703.0;349057.0;713510.0;364454.0;297891.0;605688.0;307798.0;;;;289770.0;582252.0;292482.0;383758.0;743615.0;359858.0;788037.0;;749463.0;404279.0;793885.0;389605.0;423405.0;827943.0;404538.0;887493.0;;824716.0;464088.0;884268.0;420178.0;250852.0;473317.0;222466.0;671859.0;;597873.0;421007.0;796414.0;375407.0;379633.0;722745.0;343114.0;718852.0;;652658.0;339219.0;648765.0;309544.0;298388.0;545024.0;246637.0;522317.0;;411637.0;223928.0;388929.0;165000.0;171602.0;293877.0;122275.0;283440.0;;200654.0;111838.0;190219.0;78379.0;;;;;;;;;;;;;;;;;;;1790761.0;2529409.0;1853373.0;3944543.0;7431591.0;3487044.0;1675530.0;3249711.0;1574180.0;1390711.0;2641241.0;1250531.0;878302.0;1540639.0;662333.0;3364629.0;5811477.0;3071348.0;579913.0;995615.0;415696.0;72545.0;122590.0;50042.0;5735304.0;9961000.0;5340417.0;7431591.0;0.0174509156;;;14.9248580933;;8.7914524078;
;HU;1959;p0p100;152470.265625;113258.664062;1235879.25;918041.4375;1083408.875;804782.75;;;1028628.9375;764090.875;;1.12273312973e+12;9.10054496666e+12;7.97781157478e+12;;7.57443277619e+12;;324997.0;665742.0;340731.0;343789.0;702100.0;358297.0;296278.0;601846.0;305556.0;;;;289422.0;579692.0;290261.0;384407.0;749560.0;365149.0;792767.0;;762405.0;408360.0;805621.0;397256.0;436351.0;850337.0;413983.0;866665.0;;801461.0;430314.0;817784.0;387477.0;259223.0;488880.0;229662.0;692302.0;;616959.0;433080.0;820370.0;387297.0;369352.0;705607.0;336258.0;702853.0;;638570.0;333501.0;635808.0;302311.0;288347.0;522786.0;234453.0;504495.0;;392820.0;216148.0;374499.0;158367.0;167418.0;287804.0;120402.0;275204.0;;196926.0;107786.0;184300.0;76524.0;;;;;;;;;;;;;;;;;;;1782297.0;2549380.0;1839637.0;3904860.0;7363620.0;3458836.0;1659432.0;3223302.0;1563866.0;1395155.0;2650664.0;1255529.0;850273.0;1489654.0;639442.0;3342935.0;5807155.0;3053847.0;561925.0;966869.0;404989.0;70574.0;120265.0;49697.0;5687157.0;9913000.0;5298473.0;7363620.0;0.0173315406;;;15.0450000763;;9.1428813934;
;HU;1958;p0p100;137099.921875;101621.21875;1055176.375;782117.9375;918076.4375;680496.6875;;;871306.0625;645829.5625;871306.0625;1.0009690112e+12;7.7038616576e+12;6.70289258086e+12;;6.36142118502e+12;6361352.55729;342243.0;700743.0;358484.0;331366.0;676259.0;344878.0;296379.0;602005.0;305614.0;;;;285325.0;569976.0;284643.0;388632.0;764368.0;375728.0;799005.0;;777319.0;410373.0;811972.0;401591.0;455138.0;882536.0;427394.0;831060.0;;764675.0;375922.0;713195.0;337281.0;295857.0;558431.0;262578.0;724286.0;;647328.0;428429.0;813173.0;384750.0;361698.0;694071.0;332374.0;690518.0;;626927.0;328821.0;623370.0;294553.0;276517.0;497900.0;221399.0;487547.0;;376285.0;211030.0;365899.0;154886.0;163524.0;282066.0;118558.0;266941.0;;192974.0;103417.0;177824.0;74417.0;;;;;;;;;;;;;;;;;;;1772859.0;2548982.0;1826959.0;3867162.0;7301018.0;3433919.0;1630066.0;3172071.0;1541994.0;1414804.0;2689045.0;1274255.0;822292.0;1439903.0;617670.0;3321387.0;5801213.0;3037647.0;545776.0;942003.0;396271.0;67805.0;116213.0;48410.0;5640021.0;9850000.0;5260878.0;7301018.0;0.0175594352;;;15.4445104599;;9.76359272;
;HU;1957;p0p100;123339.335938;91270.9453125;1036664.125;767130.125;913324.8125;675859.125;;;867374.9375;641856.3125;867374.9375;8.97102118912e+11;7.54012179661e+12;6.64301941555e+12;;6.3088057385e+12;6308762.93365;358410.0;733645.0;375223.0;320048.0;652862.0;332804.0;298638.0;606760.0;308113.0;;;;281666.0;562287.0;280615.0;396818.0;786978.0;390156.0;810969.0;;796496.0;414151.0;820497.0;406340.0;474400.0;914958.0;440559.0;790967.0;;723852.0;316567.0;599855.0;283293.0;349636.0;660930.0;311298.0;764032.0;;685572.0;414395.0;788665.0;374274.0;357872.0;689717.0;331845.0;683809.0;;619326.0;325937.0;613416.0;287482.0;265297.0;474675.0;209388.0;474235.0;;363840.0;208938.0;363377.0;154452.0;160637.0;277883.0;117253.0;259779.0;;189561.0;99142.0;171443.0;72308.0;;;;;;;;;;;;;;;;;;;1771977.0;2555554.0;1825458.0;3848359.0;7273447.0;3425136.0;1601935.0;3122289.0;1520348.0;1447841.0;2752727.0;1304898.0;798583.0;1398431.0;599890.0;3315074.0;5790295.0;3034633.0;533285.0;923756.0;390503.0;64568.0;111054.0;46490.0;5620336.0;9829000.0;5250594.0;7273447.0;0.0175051782;;;15.7795600891;;10.5674610138;
;HU;1956;p0p100;110826.140625;82239.3125;809889.875;600984.4375;699063.75;518745.125;;;663165.6875;492106.6875;663165.6875;8.12771115008e+11;5.93952925286e+12;5.12675807232e+12;;4.86349052314e+12;4863359.13507;365952.0;748871.0;382913.0;311133.0;634583.0;323444.0;299035.0;607745.0;308707.0;;;;278887.0;558052.0;279163.0;410264.0;818603.0;408334.0;836364.0;;825859.0;426100.0;843627.0;417525.0;486563.0;934127.0;447565.0;762354.0;;693759.0;275791.0;521983.0;246194.0;403431.0;763976.0;360546.0;807292.0;;728005.0;403861.0;771320.0;367459.0;359236.0;694253.0;335018.0;685359.0;;618066.0;326123.0;609166.0;283048.0;258562.0;460084.0;201528.0;468847.0;;358305.0;210285.0;367057.0;156777.0;159870.0;277297.0;117431.0;255728.0;;188220.0;95858.0;166641.0;70788.0;;;;;;;;;;;;;;;;;;;1789102.0;2549251.0;1845012.0;3877246.0;7333749.0;3456529.0;1598718.0;3118341.0;1519618.0;1492651.0;2838716.0;1346070.0;785878.0;1376692.0;590841.0;3349931.0;5778032.0;3067216.0;527315.0;916609.0;389313.0;61302.0;105613.0;44317.0;5666348.0;9883000.0;5301542.0;7333749.0;0.0170927756;;;15.9298381805;;9.8878793716;
;HU;1955;p0p100;104440.4375;77638.3046875;925143.75;687727.875;820703.3125;610089.5;;;779696.625;579606.1875;779696.625;7.58293331968e+11;6.7170378711e+12;5.95874440806e+12;;5.66101383578e+12;5660808.98144;355858.0;727894.0;372036.0;304013.0;620184.0;316171.0;295818.0;601577.0;305759.0;;;;276918.0;556812.0;279894.0;415672.0;832342.0;416669.0;850479.0;;840409.0;434807.0;858548.0;423740.0;470782.0;900696.0;429915.0;729353.0;;660243.0;258571.0;488901.0;230328.0;432130.0;819977.0;387846.0;823201.0;;746756.0;391070.0;749981.0;358910.0;354134.0;684589.0;330455.0;672968.0;;603102.0;318834.0;591480.0;272647.0;249900.0;442843.0;192943.0;457857.0;;349067.0;207957.0;364080.0;156123.0;156137.0;271601.0;115465.0;246963.0;;183232.0;90826.0;158592.0;67767.0;;;;;;;;;;;;;;;;;;;1761148.0;2506467.0;1820088.0;3837043.0;7260534.0;3423494.0;1579832.0;3080487.0;1500652.0;1496169.0;2846027.0;1349858.0;761042.0;1334019.0;572985.0;3325901.0;5774045.0;3043453.0;511142.0;891176.0;380042.0;56222.0;96903.0;40687.0;5598191.0;9767000.0;5243582.0;7260534.0;0.0172664244;;;16.591337204;;10.3691959381;
;HU;1954;p0p100;99014.3046875;73951.6640625;839160.1875;626750.75;740145.875;552799.125;;;702950.375;525018.5625;;7.13263808512e+11;6.04501127987e+12;5.33174734029e+12;;5.06380419072e+12;;350054.0;716464.0;366448.0;294627.0;601468.0;306870.0;284561.0;578123.0;293590.0;;;;271072.0;545300.0;274247.0;420017.0;840892.0;420900.0;867075.0;;851962.0;447058.0;878107.0;431063.0;435676.0;831516.0;395825.0;708810.0;;638946.0;273134.0;516268.0;243121.0;442588.0;841784.0;399179.0;826054.0;;754139.0;383467.0;738429.0;354960.0;349740.0;674086.0;324343.0;660317.0;;586222.0;310577.0;572484.0;261879.0;244369.0;432345.0;187936.0;448795.0;;342775.0;204426.0;359300.0;154839.0;151191.0;264775.0;113558.0;238179.0;;179682.0;86988.0;153127.0;66124.0;;;;;;;;;;;;;;;;;;;1760373.0;2441356.0;1820271.0;3806956.0;7203644.0;3396523.0;1575885.0;3066782.0;1490908.0;1486371.0;2826782.0;1340362.0;744700.0;1310079.0;565253.0;3306625.0;5730223.0;3019206.0;500330.0;877734.0;377316.0;57725.0;100532.0;42796.0;5567328.0;9645000.0;5216794.0;7203644.0;0.0174183585;;;16.9747524261;;10.5945806503;
;HU;1953;p0p100;93760.5078125;70212.046875;779897.6875;584022.125;686137.1875;513810.09375;;;651568.5;487923.5;;6.70173954048e+11;5.57449111142e+12;4.90431735398e+12;;4.65722985677e+12;;342927.0;702183.0;359314.0;289636.0;591297.0;301707.0;275972.0;559790.0;283854.0;;;;270261.0;544010.0;273779.0;423365.0;846672.0;423348.0;886531.0;;864002.0;463166.0;903811.0;440654.0;384907.0;732972.0;348044.0;697722.0;;626788.0;312815.0;591580.0;278743.0;438048.0;835127.0;397058.0;816460.0;;750225.0;378412.0;731583.0;353168.0;346788.0;664620.0;317820.0;647770.0;;567998.0;300982.0;551205.0;250178.0;241103.0;426854.0;185691.0;442396.0;;339392.0;201293.0;355046.0;153701.0;146115.0;257622.0;111467.0;230023.0;;176145.0;83908.0;148607.0;64678.0;;;;;;;;;;;;;;;;;;;1755730.0;2397279.0;1815095.0;3779086.0;7147721.0;3368374.0;1584253.0;3075035.0;1490789.0;1464230.0;2782535.0;1318223.0;730603.0;1290152.0;559362.0;3289586.0;5683175.0;2994703.0;489500.0;863297.0;373671.0;58184.0;102022.0;43825.0;5534816.0;9545000.0;5183470.0;7147721.0;0.0183082689;;;18.0391101837;;11.4127845764;
;HU;1952;p0p100;87671.796875;65721.7265625;696348.4375;522006.1875;608676.625;456284.46875;;;577811.1875;433146.71875;;6.21924712448e+11;4.93974454272e+12;4.31781996134e+12;;4.09886733107e+12;;331656.0;679173.0;347577.0;288057.0;587620.0;299612.0;271996.0;550765.0;278810.0;;;;273984.0;551659.0;277710.0;427557.0;852978.0;425464.0;903192.0;;871811.0;475635.0;921980.0;446348.0;333519.0;633440.0;299901.0;696491.0;;623979.0;362971.0;687074.0;324078.0;425673.0;813576.0;387886.0;800201.0;;739551.0;374528.0;726191.0;351665.0;344836.0;656060.0;311205.0;636059.0;;549779.0;291223.0;529852.0;238574.0;239218.0;424487.0;185206.0;437941.0;;338115.0;198724.0;351684.0;152909.0;141084.0;250309.0;109188.0;222582.0;;172606.0;81498.0;144936.0;63417.0;;;;;;;;;;;;;;;;;;;1740773.0;2369217.0;1797545.0;3753939.0;7093783.0;3339566.0;1599683.0;3095472.0;1495790.0;1436260.0;2725679.0;1289331.0;717996.0;1272632.0;554445.0;3275161.0;5638259.0;2970327.0;478779.0;848145.0;369239.0;57473.0;101216.0;43724.0;5494712.0;9463000.0;5137111.0;7093783.0;0.0183842331;;;18.3506965637;;12.6232748032;
;HU;1951;p0p100;79345.046875;59533.6289062;870430.875;653095.75;791085.8125;593562.0625;;;752504.25;564613.8125;752504.25;5.58604025856e+11;6.12799715738e+12;5.56939293491e+12;;5.29777138074e+12;5297919.61514;315283.0;645310.0;330072.0;287256.0;585031.0;297810.0;271966.0;549865.0;277928.0;;;;279610.0;562606.0;283022.0;434325.0;862837.0;428541.0;909680.0;;869150.0;475355.0;915967.0;440609.0;300361.0;568548.0;268172.0;704943.0;;630071.0;404582.0;766501.0;361898.0;414352.0;793960.0;379596.0;784993.0;;728180.0;370641.0;719219.0;348583.0;342471.0;646589.0;304099.0;625458.0;;532766.0;282987.0;511695.0;228666.0;237633.0;422750.0;185073.0;434115.0;;337446.0;196482.0;348894.0;152373.0;136511.0;243430.0;106897.0;216027.0;;169159.0;79516.0;141792.0;62262.0;;;;;;;;;;;;;;;;;;;1716639.0;2342812.0;1768279.0;3730759.0;7040188.0;3309224.0;1614623.0;3113853.0;1499221.0;1410451.0;2671463.0;1260945.0;705686.0;1254873.0;549058.0;3262707.0;5592071.0;2945239.0;468052.0;832122.0;363985.0;55543.0;98006.0;42453.0;5447399.0;9383000.0;5077504.0;7040188.0;0.0131098917;;;13.370390892;;;
;HU;1950;p0p100;66656.8984375;50064.1992188;754860.25;566955.1875;688203.3125;516891.0;;;654744.375;491760.875;;4.652466176e+11;5.26871481549e+12;4.80346793574e+12;;4.56993380762e+12;;302480.0;618093.0;315613.0;283806.0;576524.0;292718.0;272410.0;549893.0;277484.0;;;;283289.0;568769.0;285478.0;443083.0;874883.0;431801.0;902522.0;;852804.0;459440.0;880443.0;421003.0;293272.0;553069.0;259797.0;721664.0;;643387.0;428392.0;811983.0;383590.0;407660.0;782734.0;375072.0;774283.0;;718401.0;366622.0;709951.0;343329.0;338451.0;634131.0;295679.0;615438.0;;516861.0;276986.0;498169.0;221182.0;235848.0;420297.0;184448.0;429912.0;;336065.0;194063.0;345680.0;151616.0;132598.0;237252.0;104653.0;210189.0;;165651.0;77591.0;138590.0;60998.0;;;;;;;;;;;;;;;;;;;1701482.0;2313278.0;1745147.0;3706482.0;6979722.0;3273234.0;1624186.0;3120377.0;1496191.0;1389720.0;2624986.0;1235262.0;692576.0;1234359.0;541781.0;3249755.0;5521896.0;2915902.0;456727.0;814062.0;357333.0;52475.0;92540.0;40065.0;5407964.0;9293000.0;5018381.0;6979722.0;0.0108525576;;;11.7864933014;;;
;HU;1949;p0p100;51743.5429688;38870.109375;488009.6875;366596.28125;436266.15625;327726.15625;;;436266.15625;327726.15625;;3.57791531008e+11;3.37444496998e+12;3.01665353728e+12;;3.01665353728e+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2290090.0;;;6914709.0;;;;;;;;;;;;;;;;;;;;;9204799.0;;4822231.0;0.0102526285;;;11.2309274673;;;
;HU;1948;p0p100;37927.3632812;28438.4589844;392057.375;293970.03125;354130.03125;265531.59375;;;354130.03125;265531.59375;;2.62179782656e+11;2.71016787968e+12;2.4479882281e+12;;2.4479882281e+12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2306517.0;;;6912681.625;;;;;;;;;;;;;;;;;;;;;9219198.125;;4818124.625;0.0096849026;;;10.5759496689;;;
